"customer_id","signup_date","customer_segment","region","acquisition_channel"
"C00608",2023-12-03,"New","South","Organic"
"C00609",2024-02-24,"New","East","Organic"
"C00610",2024-11-27,"Returning","West","Referral"
"C00611",2024-10-28,"New","North","Ads"
"C00612",2024-10-27,"New","East","Organic"
"C00613",2023-02-26,"New","West","Organic"
"C00614",2024-12-25,"New","North","Organic"
"C00615",2023-08-20,"New","West","Ads"
"C00616",2024-11-28,"New","East","Ads"
"C00617",2023-01-13,"New","East","Ads"
"C00618",2024-09-01,"New","West","Ads"
"C00619",2024-05-17,"Returning","East","Referral"
"C00620",2023-08-16,"Loyal","East","Ads"
"C00621",2024-03-02,"New","West","Organic"
"C00622",2023-12-14,"New","West","Organic"
"C00623",2024-01-29,"Loyal","South","Ads"
"C00624",2023-04-20,"New","West","Ads"
"C00625",2024-06-22,"New","West","Ads"
"C00626",2023-12-19,"New","East","Ads"
"C00627",2023-09-13,"New","West","Ads"
"C00628",2023-03-06,"New","South","Organic"
"C00629",2024-08-12,"New","East","Referral"
"C00630",2023-02-27,"New","South","Referral"
"C00631",2024-04-24,"New","North","Organic"
"C00632",2024-06-23,"Returning","East","Ads"
"C00633",2024-05-25,"New","South","Ads"
"C00634",2023-10-15,"New","East","Ads"
"C00635",2023-12-27,"New","East","Organic"
"C00636",2023-06-07,"New","North","Organic"
"C00637",2024-01-06,"New","North","Referral"
"C00638",2024-11-07,"New","East","Ads"
"C00639",2023-12-20,"New","North","Ads"
"C00640",2024-05-03,"New","North","Organic"
"C00641",2024-10-25,"Loyal","South","Organic"
"C00642",2024-11-14,"Returning","East","Organic"
"C00643",2024-06-29,"New","East","Referral"
"C00644",2024-09-28,"Returning","North","Referral"
"C00645",2023-10-11,"Returning","West","Ads"
"C00646",2024-06-13,"New","North","Organic"
"C00647",2023-05-30,"New","East","Referral"
"C00648",2024-10-27,"New","South","Ads"
"C00649",2024-07-14,"New","North","Organic"
"C00650",2024-12-24,"Returning","South","Ads"
"C00651",2023-01-30,"Returning","North","Organic"
"C00652",2024-08-06,"New","North","Organic"
"C00653",2024-04-17,"Loyal","North","Referral"
"C00654",2023-02-27,"New","North","Organic"
"C00655",2024-11-08,"New","South","Organic"
"C00656",2023-04-09,"Returning","South","Ads"
"C00657",2023-06-24,"Returning","South","Ads"
"C00658",2024-05-30,"Returning","East","Organic"
"C00659",2023-02-10,"New","East","Ads"
"C00660",2023-12-19,"New","West","Organic"
"C00661",2024-05-05,"New","East","Ads"
"C00662",2024-12-10,"Loyal","West","Ads"
"C00663",2024-10-10,"New","North","Organic"
"C00664",2023-04-02,"New","South","Organic"
"C00665",2024-02-19,"New","West","Ads"
"C00666",2024-10-25,"Returning","West","Ads"
"C00667",2024-03-29,"New","West","Ads"
"C00668",2024-10-23,"New","North","Organic"
"C00669",2024-05-11,"Returning","West","Ads"
"C00670",2023-09-24,"New","West","Organic"
"C00671",2024-03-18,"Returning","South","Organic"
"C00672",2023-07-29,"New","North","Ads"
"C00673",2024-10-20,"New","West","Ads"
"C00674",2023-12-29,"New","West","Ads"
"C00675",2024-05-11,"Returning","West","Ads"
"C00676",2023-10-23,"New","East","Organic"
"C00677",2024-04-03,"Loyal","North","Ads"
"C00678",2023-08-13,"Returning","South","Ads"
"C00679",2024-11-08,"Returning","North","Ads"
"C00680",2024-06-29,"Returning","East","Ads"
"C00681",2023-08-26,"Returning","North","Ads"
"C00682",2023-01-01,"Returning","West","Organic"
"C00683",2024-07-22,"Returning","South","Ads"
"C00684",2024-12-08,"Returning","East","Ads"
"C00685",2023-03-12,"New","West","Organic"
"C00686",2024-10-15,"New","West","Organic"
"C00687",2023-01-10,"New","West","Referral"
"C00688",2024-04-27,"New","East","Ads"
"C00689",2023-03-10,"New","South","Referral"
"C00690",2023-06-15,"Loyal","East","Ads"
"C00691",2023-05-13,"New","North","Ads"
"C00692",2023-03-04,"Returning","East","Referral"
"C00693",2023-08-30,"New","South","Organic"
"C00694",2024-05-03,"New","North","Ads"
"C00695",2023-02-04,"New","South","Organic"
"C00696",2023-09-16,"Loyal","North","Referral"
"C00697",2023-07-20,"New","North","Ads"
"C00698",2024-05-25,"Returning","South","Ads"
"C00699",2023-04-01,"Returning","South","Organic"
"C00700",2024-12-31,"New","South","Organic"
"C00701",2024-05-01,"New","West","Ads"
"C00702",2023-10-25,"New","South","Ads"
"C00703",2023-01-17,"New","East","Organic"
"C00704",2024-04-26,"Returning","South","Ads"
"C00705",2024-06-15,"New","West","Organic"
"C00706",2024-03-08,"Returning","South","Organic"
"C00707",2024-04-18,"New","North","Referral"
"C00708",2023-03-17,"New","South","Organic"
"C00709",2023-03-29,"Returning","South","Organic"
"C00710",2023-06-07,"New","North","Organic"
"C00711",2024-12-26,"Returning","South","Ads"
"C00712",2024-04-22,"New","South","Ads"
"C00713",2024-11-21,"New","East","Organic"
"C00714",2024-04-02,"New","North","Referral"
"C00715",2023-04-22,"New","North","Organic"
"C00716",2023-06-10,"Loyal","South","Ads"
"C00717",2023-04-16,"Returning","South","Organic"
"C00718",2023-05-15,"Returning","South","Ads"
"C00719",2024-06-20,"Returning","East","Organic"
"C00720",2024-06-19,"New","South","Organic"
"C00721",2023-10-19,"New","South","Organic"
"C00722",2023-07-25,"New","West","Ads"
"C00723",2023-05-25,"Loyal","North","Ads"
"C00724",2024-11-28,"New","West","Ads"
"C00725",2023-05-25,"Returning","South","Organic"
"C00726",2023-03-21,"New","North","Organic"
"C00727",2024-11-22,"New","East","Ads"
"C00728",2023-01-25,"Returning","East","Ads"
"C00729",2024-05-24,"New","East","Organic"
"C00730",2024-04-30,"New","East","Organic"
"C00731",2023-07-14,"Returning","West","Ads"
"C00732",2024-10-15,"Returning","West","Organic"
"C00733",2024-07-21,"Loyal","East","Ads"
"C00734",2024-11-14,"Loyal","East","Organic"
"C00735",2024-11-25,"Loyal","East","Ads"
"C00736",2024-08-01,"New","South","Ads"
"C00737",2023-06-13,"New","West","Ads"
"C00738",2023-10-18,"New","North","Ads"
"C00739",2023-02-08,"New","East","Organic"
"C00740",2024-04-25,"New","West","Organic"
"C00741",2024-11-30,"New","West","Organic"
"C00742",2023-09-05,"Returning","North","Referral"
"C00743",2024-01-23,"Returning","East","Ads"
"C00744",2023-10-12,"New","South","Ads"
"C00745",2024-04-19,"New","East","Ads"
"C00746",2024-01-27,"Returning","West","Referral"
"C00747",2023-10-27,"Returning","North","Organic"
"C00748",2023-10-27,"New","South","Referral"
"C00749",2024-06-07,"Returning","East","Ads"
"C00750",2023-04-21,"New","East","Referral"
"C00751",2024-10-10,"New","East","Referral"
"C00752",2023-03-29,"Returning","East","Ads"
"C00753",2024-12-07,"New","South","Organic"
"C00754",2023-05-11,"New","North","Organic"
"C00755",2024-10-27,"New","South","Ads"
"C00756",2023-12-27,"Loyal","North","Ads"
"C00757",2024-01-26,"New","South","Organic"
"C00758",2024-02-15,"Loyal","South","Ads"
"C00759",2024-04-15,"Returning","West","Organic"
"C00760",2024-03-08,"New","North","Ads"
"C00761",2023-08-12,"New","South","Ads"
"C00762",2023-03-20,"New","North","Organic"
"C00763",2023-10-30,"Loyal","East","Ads"
"C00764",2024-02-08,"New","North","Ads"
"C00765",2024-08-25,"New","North","Organic"
"C00766",2024-07-10,"New","West","Ads"
"C00767",2023-05-27,"New","North","Ads"
"C00768",2024-07-31,"New","South","Organic"
"C00769",2024-11-07,"New","West","Referral"
"C00770",2023-04-15,"New","North","Ads"
"C00771",2024-11-20,"New","North","Organic"
"C00772",2023-02-02,"New","North","Ads"
"C00773",2023-11-20,"New","North","Organic"
"C00774",2023-03-23,"New","East","Organic"
"C00775",2024-07-27,"Returning","South","Organic"
"C00776",2024-09-04,"New","North","Ads"
"C00777",2023-04-09,"Loyal","West","Ads"
"C00778",2023-02-25,"Returning","East","Ads"
"C00779",2023-06-02,"New","South","Organic"
"C00780",2024-11-09,"Loyal","North","Referral"
"C00781",2023-01-14,"New","West","Referral"
"C00782",2023-03-02,"New","South","Organic"
"C00783",2023-03-15,"New","East","Organic"
"C00784",2024-05-26,"New","East","Organic"
"C00785",2024-08-08,"New","North","Organic"
"C00786",2024-11-11,"New","North","Ads"
"C00787",2024-11-09,"Loyal","South","Referral"
"C00788",2023-03-11,"New","East","Ads"
"C00789",2024-02-16,"New","West","Ads"
"C00790",2024-11-01,"New","West","Organic"
"C00791",2023-03-31,"New","South","Ads"
"C00792",2023-07-09,"Returning","East","Ads"
"C00793",2023-10-20,"Returning","North","Ads"
"C00794",2023-11-10,"Loyal","North","Referral"
"C00795",2023-12-05,"New","East","Organic"
"C00796",2024-08-18,"Loyal","East","Organic"
"C00797",2023-01-11,"Loyal","East","Ads"
"C00798",2023-11-23,"New","South","Organic"
"C00799",2024-03-15,"New","West","Organic"
"C00800",2023-12-28,"Returning","West","Organic"
"C00801",2023-06-21,"New","East","Ads"
"C00802",2024-01-09,"New","West","Ads"
"C00803",2023-05-12,"New","West","Referral"
"C00804",2023-06-08,"New","West","Organic"
"C00805",2023-06-29,"New","North","Ads"
"C00806",2024-06-30,"Returning","North","Organic"
"C00807",2023-07-08,"New","South","Ads"
"C00808",2023-03-06,"Returning","South","Ads"
"C00809",2024-03-07,"New","North","Organic"
"C00810",2023-09-18,"Loyal","East","Ads"
"C00811",2024-05-13,"New","South","Ads"
"C00812",2024-06-12,"New","North","Ads"
"C00813",2023-02-12,"Returning","West","Ads"
"C00814",2024-03-24,"New","West","Organic"
"C00815",2024-06-28,"New","West","Ads"
"C00816",2024-08-16,"Returning","West","Ads"
"C00817",2023-03-08,"New","East","Organic"
"C00818",2024-05-24,"New","South","Organic"
"C00819",2023-03-10,"New","South","Ads"
"C00820",2024-12-20,"New","East","Ads"
"C00821",2023-09-26,"Returning","North","Ads"
"C00822",2023-10-16,"New","North","Organic"
"C00823",2024-01-11,"Returning","North","Referral"
"C00824",2023-08-31,"New","West","Organic"
"C00825",2024-11-20,"New","North","Ads"
"C00826",2024-10-11,"New","East","Ads"
"C00827",2024-08-12,"New","North","Ads"
"C00828",2024-09-09,"Loyal","North","Ads"
"C00829",2023-09-04,"New","West","Organic"
"C00830",2023-04-08,"Returning","North","Ads"
"C00831",2023-07-27,"New","West","Ads"
"C00832",2024-09-27,"New","West","Ads"
"C00833",2024-08-15,"New","South","Organic"
"C00834",2024-05-28,"New","South","Organic"
"C00835",2024-12-19,"Returning","South","Organic"
"C00836",2023-04-01,"New","West","Organic"
"C00837",2023-10-23,"New","South","Ads"
"C00838",2024-11-04,"Returning","West","Ads"
"C00839",2024-11-19,"New","South","Referral"
"C00840",2023-11-19,"Returning","West","Organic"
"C00841",2024-03-02,"New","East","Referral"
"C00842",2023-11-10,"New","South","Ads"
"C00843",2023-01-22,"New","East","Ads"
"C00844",2023-03-19,"Returning","East","Organic"
"C00845",2023-08-18,"Returning","East","Organic"
"C00846",2023-09-29,"New","South","Ads"
"C00847",2023-03-15,"Returning","East","Ads"
"C00848",2023-01-27,"Returning","South","Organic"
"C00849",2023-09-03,"New","South","Ads"
"C00850",2023-09-22,"Loyal","North","Ads"
"C00851",2024-09-02,"Returning","South","Ads"
"C00852",2024-11-08,"New","South","Referral"
"C00853",2024-04-26,"Loyal","West","Organic"
"C00854",2024-11-18,"New","North","Ads"
"C00855",2024-10-31,"New","North","Referral"
"C00856",2024-12-29,"Returning","North","Ads"
"C00857",2023-04-04,"Returning","North","Referral"
"C00858",2023-07-20,"New","West","Ads"
"C00859",2023-10-20,"Returning","South","Ads"
"C00860",2024-12-21,"New","West","Ads"
"C00861",2023-08-24,"New","West","Ads"
"C00862",2023-12-22,"Returning","South","Ads"
"C00863",2024-04-30,"New","East","Ads"
"C00864",2024-09-01,"Loyal","North","Organic"
"C00865",2023-03-08,"Returning","West","Ads"
"C00866",2024-05-12,"Returning","South","Referral"
"C00867",2023-12-10,"New","East","Ads"
"C00868",2023-07-22,"New","West","Organic"
"C00869",2023-01-08,"Returning","South","Ads"
"C00870",2023-06-16,"Returning","South","Organic"
"C00871",2023-02-22,"New","East","Organic"
"C00872",2023-05-31,"Loyal","South","Referral"
"C00873",2024-02-21,"Returning","North","Organic"
"C00874",2024-03-19,"New","South","Ads"
"C00875",2023-04-30,"New","South","Organic"
"C00876",2024-06-14,"Loyal","East","Ads"
"C00877",2023-08-20,"New","North","Organic"
"C00878",2023-09-01,"New","East","Organic"
"C00879",2024-03-09,"New","East","Ads"
"C00880",2024-04-02,"New","East","Organic"
"C00881",2023-03-18,"Returning","North","Organic"
"C00882",2023-04-18,"New","West","Ads"
"C00883",2023-11-05,"New","East","Ads"
"C00884",2023-04-12,"New","West","Organic"
"C00885",2023-04-28,"Returning","North","Ads"
"C00886",2023-10-22,"Returning","West","Ads"
"C00887",2024-11-30,"New","South","Ads"
"C00888",2023-06-16,"New","South","Ads"
"C00889",2024-11-07,"Returning","North","Ads"
"C00890",2023-07-12,"New","East","Ads"
"C00891",2023-06-28,"New","West","Ads"
"C00892",2023-07-03,"New","East","Ads"
"C00893",2023-04-17,"Loyal","North","Organic"
"C00894",2024-04-26,"Returning","West","Ads"
"C00895",2024-09-09,"New","South","Organic"
"C00896",2023-06-15,"New","South","Organic"
"C00897",2024-07-18,"New","South","Ads"
"C00898",2023-10-19,"Loyal","North","Ads"
"C00899",2023-03-02,"New","North","Ads"
"C00900",2024-05-15,"New","West","Ads"
"C00901",2023-09-19,"New","East","Organic"
"C00902",2024-12-21,"New","East","Ads"
"C00903",2024-01-20,"Returning","West","Organic"
"C00904",2024-07-24,"New","West","Organic"
"C00905",2023-04-17,"New","East","Organic"
"C00906",2024-07-21,"Loyal","South","Referral"
"C00907",2024-07-22,"New","West","Ads"
"C00908",2024-05-22,"New","South","Ads"
"C00909",2023-12-05,"Returning","West","Ads"
"C00910",2023-05-06,"Returning","South","Referral"
"C00911",2024-11-26,"New","North","Ads"
"C00912",2023-01-03,"Returning","West","Ads"
"C00913",2024-02-07,"New","North","Ads"
"C00914",2024-05-15,"New","East","Referral"
"C00915",2024-09-24,"Returning","South","Organic"
"C00916",2023-11-02,"New","West","Ads"
"C00917",2023-03-25,"New","South","Organic"
"C00918",2023-08-11,"Returning","East","Organic"
"C00919",2023-01-14,"Returning","East","Referral"
"C00920",2024-09-01,"New","West","Organic"
"C00921",2023-12-19,"New","South","Ads"
"C00922",2024-02-10,"New","South","Ads"
"C00923",2024-03-05,"Loyal","South","Referral"
"C00924",2023-09-20,"New","North","Ads"
"C00925",2023-06-24,"Loyal","North","Ads"
"C00926",2023-02-07,"New","West","Organic"
"C00927",2024-09-11,"New","East","Ads"
"C00928",2023-09-01,"Loyal","North","Organic"
"C00929",2024-11-13,"Loyal","East","Organic"
"C00930",2024-07-14,"Returning","South","Ads"
"C00931",2023-10-08,"New","East","Organic"
"C00932",2023-03-15,"Returning","East","Ads"
"C00933",2024-02-18,"Returning","South","Organic"
"C00934",2024-10-20,"New","North","Referral"
"C00935",2023-06-19,"Loyal","East","Organic"
"C00936",2023-11-13,"Loyal","West","Ads"
"C00937",2023-07-20,"New","West","Ads"
"C00938",2024-02-10,"New","East","Ads"
"C00939",2023-04-01,"New","East","Ads"
"C00940",2024-08-06,"New","East","Ads"
"C00941",2024-04-11,"Loyal","South","Ads"
"C00942",2023-11-23,"Loyal","South","Referral"
"C00943",2024-01-10,"New","East","Organic"
"C00944",2023-01-16,"New","North","Organic"
"C00945",2023-03-13,"New","North","Organic"
"C00946",2024-10-24,"New","North","Organic"
"C00947",2023-08-01,"New","South","Organic"
"C00948",2023-03-01,"New","South","Ads"
"C00949",2024-12-20,"Returning","West","Organic"
"C00950",2023-04-05,"New","South","Referral"
"C00951",2024-01-17,"New","South","Organic"
"C00952",2023-12-15,"New","South","Organic"
"C00953",2023-06-20,"New","North","Ads"
"C00954",2023-07-04,"New","West","Organic"
"C00955",2024-10-28,"Returning","North","Organic"
"C00956",2024-08-08,"Returning","South","Organic"
"C00957",2023-05-26,"New","South","Ads"
"C00958",2023-01-16,"Returning","East","Organic"
"C00959",2024-12-12,"New","West","Ads"
"C00960",2024-08-19,"Returning","South","Ads"
"C00961",2023-04-11,"New","South","Organic"
"C00962",2023-05-31,"Returning","West","Ads"
"C00963",2023-09-07,"New","North","Referral"
"C00964",2024-03-09,"Loyal","East","Organic"
"C00965",2024-05-28,"New","East","Ads"
"C00966",2024-10-01,"New","West","Referral"
"C00967",2024-04-25,"New","East","Organic"
"C00968",2023-12-14,"Returning","East","Ads"
"C00969",2023-07-01,"Loyal","South","Organic"
"C00970",2024-09-28,"New","East","Referral"
"C00971",2023-03-14,"Returning","North","Ads"
"C00972",2023-04-19,"New","South","Organic"
"C00973",2024-01-25,"New","West","Organic"
"C00974",2024-12-23,"Returning","East","Referral"
"C00975",2024-11-03,"New","East","Organic"
"C00976",2024-10-12,"New","North","Referral"
"C00977",2024-04-20,"New","West","Organic"
"C00978",2023-11-16,"New","South","Ads"
"C00979",2024-07-26,"New","South","Organic"
"C00980",2023-04-01,"Returning","North","Organic"
"C00981",2023-07-07,"New","West","Referral"
"C00982",2023-07-27,"Loyal","East","Organic"
"C00983",2024-04-06,"Returning","North","Organic"
"C00984",2023-02-20,"New","North","Ads"
"C00985",2024-03-12,"Loyal","North","Ads"
"C00986",2023-03-28,"New","West","Organic"
"C00987",2023-06-17,"New","West","Organic"
"C00988",2023-07-30,"Returning","South","Ads"
"C00989",2024-03-07,"New","North","Referral"
"C00990",2023-10-30,"Returning","West","Organic"
"C00991",2024-03-30,"Loyal","West","Organic"
"C00992",2023-10-16,"New","North","Organic"
"C00993",2024-02-12,"Returning","East","Ads"
"C00994",2023-07-26,"New","West","Organic"
"C00995",2024-08-06,"Returning","East","Organic"
"C00996",2023-01-06,"New","South","Referral"
"C00997",2024-07-08,"New","West","Ads"
"C00998",2023-12-20,"New","North","Organic"
"C00999",2024-11-22,"Returning","South","Ads"
"C01000",2023-04-11,"Loyal","North","Referral"
"C01001",2023-09-12,"New","North","Ads"
"C01002",2024-11-07,"New","North","Ads"
"C01003",2024-03-02,"New","East","Ads"
"C01004",2023-08-07,"New","West","Organic"
"C01005",2024-11-19,"New","East","Ads"
"C01006",2023-05-25,"Loyal","East","Ads"
"C01007",2024-07-27,"Loyal","South","Ads"
"C01008",2023-04-29,"New","North","Organic"
"C01009",2023-01-26,"New","North","Referral"
"C01010",2024-01-19,"New","West","Ads"
"C01011",2023-09-06,"New","North","Organic"
"C01012",2024-04-11,"New","East","Organic"
"C01013",2023-11-29,"New","West","Ads"
"C01014",2023-03-23,"New","East","Organic"
"C01015",2024-04-02,"New","South","Organic"
"C01016",2023-05-11,"Returning","South","Referral"
"C01017",2024-04-20,"Returning","West","Ads"
"C01018",2023-08-01,"New","North","Organic"
"C01019",2023-11-26,"New","West","Organic"
"C01020",2024-11-03,"Returning","North","Referral"
"C01021",2024-06-06,"New","East","Ads"
"C01022",2023-01-13,"New","South","Organic"
"C01023",2024-09-12,"Loyal","South","Referral"
"C01024",2024-03-30,"New","West","Ads"
"C01025",2023-02-05,"New","East","Organic"
"C01026",2024-06-09,"New","North","Ads"
"C01027",2024-08-03,"New","West","Referral"
"C01028",2024-11-27,"New","West","Ads"
"C01029",2024-08-18,"Returning","East","Organic"
"C01030",2023-08-31,"Returning","North","Ads"
